Reference, Area, 1999/00-2001/02,2000/01-2002/03,2001/02-2003/04,2002/03-2004/05,2003/04-2005/06,2004/05-2006/07,2005/06-2007/08,2006/07-2008/09,2007/08-2009/10,2008/09-2010/11,2009/10-2011/12,2010/11-2012/13,2011/12-2013/14,2012/13-2014/15,2013/14-2015/16,2014/15-2016/17,2015/16-2017/18,2016/17-2018/19
http://statistics.gov.scot/id/statistical-geography/S01012234,Houston North - 02,"","","","","","","","","","","","",11.76,8.33,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01012235,Houston North - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01012236,Houston North - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01012229,Houston South - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01012230,Houston South - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01012231,Houston South - 03,"","","","","","","","","","","","",12.5,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01012232,Houston South - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013309,Howden - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013310,Howden - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013311,Howden - 03,"","","","","","","","","","","","",0,0,0,12.5,0,16.67
http://statistics.gov.scot/id/statistical-geography/S01013312,Howden - 04,"","","","","","","","","","","","",11.11,25,22.22,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013313,Howden - 05,"","","","","","","","","","","","",20,12.5,10,0,0,20
http://statistics.gov.scot/id/statistical-geography/S01013314,Howden - 06,"","","","","","","","","","","","",57.14,25,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01006880,Howe of Alford - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01006881,Howe of Alford - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01006882,Howe of Alford - 03,"","","","","","","","","","","","",33.33,0,0,0,0,25
http://statistics.gov.scot/id/statistical-geography/S01006883,Howe of Alford - 04,"","","","","","","","","","","","",33.33,28.57,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01006884,Howe of Alford - 05,"","","","","","","","","","","","",11.11,11.11,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01006885,Howe of Alford - 06,"","","","","","","","","","","","",16.67,12.5,9.09,0,5.56,8.33
http://statistics.gov.scot/id/statistical-geography/S01006886,Howe of Alford - 07,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01006887,Howe of Alford - 08,"","","","","","","","","","","","",0,0,0,9.09,9.09,11.11
http://statistics.gov.scot/id/statistical-geography/S01006888,Howe of Alford - 09,"","","","","","","","","","","","",18.18,12.5,0,6.67,5,16.67
http://statistics.gov.scot/id/statistical-geography/S01007359,Hunter's Quay - 01,"","","","","","","","","","","","",18.18,9.09,16.67,10,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007360,Hunter's Quay - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007361,Hunter's Quay - 03,"","","","","","","","","","","","",36.36,25,14.29,11.11,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007362,Hunter's Quay - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007363,Hunter's Quay - 05,"","","","","","","","","","","","",33.33,25,20,0,20,20
http://statistics.gov.scot/id/statistical-geography/S01007364,Hunter's Quay - 06,"","","","","","","","","","","","",23.53,36.36,35.71,13.33,5.88,0.00
http://statistics.gov.scot/id/statistical-geography/S01007365,Hunter's Quay - 07,"","","","","","","","","","","","",22.22,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007008,Huntly - 01,"","","","","","","","","","","","",6.67,19.05,13.64,21.05,9.09,10
http://statistics.gov.scot/id/statistical-geography/S01007009,Huntly - 02,"","","","","","","","","","","","",11.11,16.67,23.08,23.53,13.33,12.5
http://statistics.gov.scot/id/statistical-geography/S01007010,Huntly - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01007011,Huntly - 04,"","","","","","","","","","","","",0,0,12.5,28.57,26.67,22.22
http://statistics.gov.scot/id/statistical-geography/S01007012,Huntly - 05,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008559,Hyvots and Gilmerton - 01,"","","","","","","","","","","","",0,0,20,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008560,Hyvots and Gilmerton - 02,"","","","","","","","","","","","",33.33,22.22,16.67,7.69,10,25
http://statistics.gov.scot/id/statistical-geography/S01008561,Hyvots and Gilmerton - 03,"","","","","","","","","","","","",11.11,28.57,33.33,25,14.29,0.00
http://statistics.gov.scot/id/statistical-geography/S01008562,Hyvots and Gilmerton - 04,"","","","","","","","","","","","",40,42.86,50,20,25,14.29
http://statistics.gov.scot/id/statistical-geography/S01008563,Hyvots and Gilmerton - 05,"","","","","","","","","","","","",20,33.33,50,25,25,16.67
http://statistics.gov.scot/id/statistical-geography/S01008163,IZ01 - 01,"","","","","","","","","","","","",20,14.29,14.29,16.67,25,16.67
http://statistics.gov.scot/id/statistical-geography/S01013122,IZ01 - 01,"","","","","","","","","","","","",21.43,25,28.57,16.67,16.67,25
http://statistics.gov.scot/id/statistical-geography/S01008164,IZ01 - 02,"","","","","","","","","","","","",25,100,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013123,IZ01 - 02,"","","","","","","","","","","","",9.09,6.25,5.26,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008165,IZ01 - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013124,IZ01 - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008166,IZ01 - 04,"","","","","","","","","","","","",25,20,0,20,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013125,IZ01 - 04,"","","","","","","","","","","","",25,14.29,20,14.29,7.69,7.14
http://statistics.gov.scot/id/statistical-geography/S01008167,IZ01 - 05,"","","","","","","","","","","","",57.14,66.67,45.45,57.14,40,25
http://statistics.gov.scot/id/statistical-geography/S01013126,IZ01 - 05,"","","","","","","","","","","","",11.11,22.22,22.22,12.5,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008168,IZ01 - 06,"","","","","","","","","","","","",14.29,8.33,9.09,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013127,IZ01 - 06,"","","","","","","","","","","","",10,20,21.43,26.67,18.75,26.67
http://statistics.gov.scot/id/statistical-geography/S01008169,IZ01 - 07,"","","","","","","","","","","","",42.86,22.22,20,15.38,11.11,0.00
http://statistics.gov.scot/id/statistical-geography/S01008170,IZ02 - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013128,IZ02 - 01,"","","","","","","","","","","","",0,14.29,16.67,20,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008171,IZ02 - 02,"","","","","","","","","","","","",0,11.11,9.09,12.5,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013129,IZ02 - 02,"","","","","","","","","","","","",4.17,0,4.55,4.55,6.25,0.00
http://statistics.gov.scot/id/statistical-geography/S01008172,IZ02 - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013130,IZ02 - 03,"","","","","","","","","","","","",11.11,13.33,17.65,18.75,16.67,11.11
http://statistics.gov.scot/id/statistical-geography/S01008173,IZ02 - 04,"","","","","","","","","","","","",0,0,"",66.67,40,33.33
http://statistics.gov.scot/id/statistical-geography/S01013131,IZ02 - 04,"","","","","","","","","","","","",9.09,10,7.69,7.14,0,8.33
http://statistics.gov.scot/id/statistical-geography/S01008174,IZ02 - 05,"","","","","","","","","","","","",14.29,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013132,IZ02 - 05,"","","","","","","","","","","","",18.18,20,11.11,14.29,11.11,14.29
http://statistics.gov.scot/id/statistical-geography/S01008175,IZ02 - 06,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013133,IZ02 - 06,"","","","","","","","","","","","",13.33,11.11,15,12.5,18.75,15.38
http://statistics.gov.scot/id/statistical-geography/S01008176,IZ02 - 07,"","","","","","","","","","","","",20,25,12.5,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008177,IZ03 - 01,"","","","","","","","","","","","",0,0,6.25,0,0,12.5
http://statistics.gov.scot/id/statistical-geography/S01013134,IZ03 - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008178,IZ03 - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013135,IZ03 - 02,"","","","","","","","","","","","",30,27.27,13.33,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013136,IZ03 - 03,"","","","","","","","","","","","",0,25,16.67,11.76,5.88,14.29
http://statistics.gov.scot/id/statistical-geography/S01008179,IZ03 - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008180,IZ03 - 04,"","","","","","","","","","","","",20,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013137,IZ03 - 04,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008181,IZ03 - 05,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013138,IZ03 - 05,"","","","","","","","","","","","",11.11,11.11,13.33,11.11,21.05,16.67
http://statistics.gov.scot/id/statistical-geography/S01013139,IZ03 - 06,"","","","","","","","","","","","",50,44.44,35.29,15.38,8.33,20
http://statistics.gov.scot/id/statistical-geography/S01013140,IZ03 - 07,"","","","","","","","","","","","",0,11.11,18.18,20,8.33,10
http://statistics.gov.scot/id/statistical-geography/S01008182,IZ04 - 01,"","","","","","","","","","","","",0,0,5.88,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013141,IZ04 - 01,"","","","","","","","","","","","",28.57,16.67,14.29,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008183,IZ04 - 02,"","","","","","","","","","","","",10,9.09,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013142,IZ04 - 02,"","","","","","","","","","","","",23.08,23.08,22.22,22.22,16.67,22.22
http://statistics.gov.scot/id/statistical-geography/S01008184,IZ04 - 03,"","","","","","","","","","","","",0,0,0,8.33,8.33,10
http://statistics.gov.scot/id/statistical-geography/S01013143,IZ04 - 03,"","","","","","","","","","","","",11.76,12.5,13.33,8.33,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008185,IZ04 - 04,"","","","","","","","","","","","",11.76,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013144,IZ04 - 04,"","","","","","","","","","","","",7.69,6.25,8.33,0,10,11.11
http://statistics.gov.scot/id/statistical-geography/S01008186,IZ04 - 05,"","","","","","","","","","","","",0,0,11.11,14.29,15.38,8.33
http://statistics.gov.scot/id/statistical-geography/S01013145,IZ04 - 05,"","","","","","","","","","","","",16.67,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008187,IZ04 - 06,"","","","","","","","","","","","",0,16.67,14.29,0,0,20
http://statistics.gov.scot/id/statistical-geography/S01013146,IZ04 - 06,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008188,IZ05 - 01,"","","","","","","","","","","","",18.18,21.43,25,21.43,15.38,7.69
http://statistics.gov.scot/id/statistical-geography/S01013147,IZ05 - 01,"","","","","","","","","","","","",0,12.5,16.67,13.33,8.33,0.00
http://statistics.gov.scot/id/statistical-geography/S01008189,IZ05 - 02,"","","","","","","","","","","","",0,25,25,33.33,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013148,IZ05 - 02,"","","","","","","","","","","","",5.88,7.14,7.69,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008190,IZ05 - 03,"","","","","","","","","","","","",0,0,16.67,0,0,20
http://statistics.gov.scot/id/statistical-geography/S01013149,IZ05 - 03,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008191,IZ05 - 04,"","","","","","","","","","","","",25,33.33,12.5,7.69,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013150,IZ05 - 04,"","","","","","","","","","","","",16.67,11.11,0,6.25,6.25,15.38
http://statistics.gov.scot/id/statistical-geography/S01008192,IZ05 - 05,"","","","","","","","","","","","",25,40,33.33,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013151,IZ05 - 05,"","","","","","","","","","","","",22.22,10,20,16.67,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008193,IZ05 - 06,"","","","","","","","","","","","",14.29,25,18.18,12.5,9.09,22.22
http://statistics.gov.scot/id/statistical-geography/S01008194,IZ06 - 01,"","","","","","","","","","","","",33.33,0,20,0,7.14,18.75
http://statistics.gov.scot/id/statistical-geography/S01013152,IZ06 - 01,"","","","","","","","","","","","",14.29,12.5,16.67,14.29,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008195,IZ06 - 02,"","","","","","","","","","","","",20,22.22,28.57,0,10,8.33
http://statistics.gov.scot/id/statistical-geography/S01013153,IZ06 - 02,"","","","","","","","","","","","",33.33,31.25,27.27,25,36.36,28.57
http://statistics.gov.scot/id/statistical-geography/S01008196,IZ06 - 03,"","","","","","","","","","","","",27.27,27.27,14.29,0,7.14,8.33
http://statistics.gov.scot/id/statistical-geography/S01013154,IZ06 - 03,"","","","","","","","","","","","",26.67,37.5,45.45,36.36,14.29,15.79
http://statistics.gov.scot/id/statistical-geography/S01013155,IZ06 - 04,"","","","","","","","","","","","",30.43,21.05,18.18,23.81,23.53,21.43
http://statistics.gov.scot/id/statistical-geography/S01013156,IZ06 - 05,"","","","","","","","","","","","",25,11.11,23.08,23.08,44.44,20
http://statistics.gov.scot/id/statistical-geography/S01013157,IZ06 - 06,"","","","","","","","","","","","",12.5,0,0,0,8.33,11.11
http://statistics.gov.scot/id/statistical-geography/S01008197,IZ07 - 01,"","","","","","","","","","","","",9.09,6.25,4,0,3.57,3.45
http://statistics.gov.scot/id/statistical-geography/S01013158,IZ07 - 01,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008198,IZ07 - 02,"","","","","","","","","","","","",33.33,20,33.33,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013159,IZ07 - 02,"","","","","","","","","","","","",0,0,0,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01013160,IZ07 - 03,"","","","","","","","","","","","",33.33,25,25,33.33,50,0.00
http://statistics.gov.scot/id/statistical-geography/S01008199,IZ07 - 03,"","","","","","","","","","","","",33.33,33.33,0,0,33.33,50
http://statistics.gov.scot/id/statistical-geography/S01013161,IZ07 - 04,"","","","","","","","","","","","",4.55,5,8.33,5.26,0,5
http://statistics.gov.scot/id/statistical-geography/S01008200,IZ07 - 04,"","","","","","","","","","","","",12.5,0,20,33.33,40,50
http://statistics.gov.scot/id/statistical-geography/S01008201,IZ07 - 05,"","","","","","","","","","","","",20,25,20,0,0,14.29
http://statistics.gov.scot/id/statistical-geography/S01013162,IZ07 - 05,"","","","","","","","","","","","",12.5,20,20,0,0,0.00
http://statistics.gov.scot/id/statistical-geography/S01008202,IZ07 - 06,"","","","","","","","","","","","",0,0,0,0,14.29,16.67
http://statistics.gov.scot/id/statistical-geography/S01013163,IZ07 - 06,"","","","","","","","","","","","",0,0,0,14.29,16.67,20
http://statistics.gov.scot/id/statistical-geography/S01008203,IZ07 - 07,"","","","","","","","","","","","",40,50,40,22.22,14.29,10
http://statistics.gov.scot/id/statistical-geography/S01008204,IZ08 - 01,"","","","","","","","","","","","",16.67,0,0,12.5,0,0.00
